variance,skewness,curtosis,entropy,class
4.58,-3.6708,-4.8732,4.0298,1
-8.4808,0.1678,-5.5122,4.5244,0
-6.5846,6.9043,-5.0676,-9.0784,1
-3.0457,-6.6503,-4.115,5.612,1
9.0461,-1.3773,4.9942,-5.7425,0
-1.8768,-0.7712,4.9827,-7.1784,1
5.3646,-9.5725,3.03,-0.7469,1
-2.1879,-5.6092,-1.7294,5.8761,1
3.939,-8.1831,3.6721,3.4261,0
1.682,-1.3727,7.5322,6.4636,0
-9.3899,7.2914,-3.7919,1.9715,1
-8.9343,3.2574,-2.4384,-8.685,0
9.0499,1.5309,-0.2234,8.4144,0
-4.1105,-7.3694,4.0305,-6.0249,0
-3.7757,-7.9154,-4.2221,0.9007,1
8.8031,9.0647,-0.4088,-3.2278,0
4.6564,0.3191,5.3218,-9.4481,0
-1.8529,-2.9635,6.4241,-9.1177,0
6.3332,-2.9981,-9.5352,-8.9232,1
8.4837,-4.2481,-9.8008,-1.3719,0
-8.5638,6.7532,-2.3399,4.5623,0
5.7882,-4.473,5.8197,3.7536,1
6.4053,-4.0824,-2.5935,-9.9916,1
-1.0874,-1.4835,-9.6521,7.2498,0
-6.8246,2.9827,-3.6148,6.9157,0
-7.1755,9.7992,-6.22,-7.7614,0
7.2194,-3.5056,3.0801,-9.0911,0
6.1197,6.7163,3.412,2.4295,1
-0.2762,9.3943,1.6358,-6.4601,0
5.1007,-7.9613,4.9151,9.9876,0
-2.1095,0.2917,-1.199,9.8683,0
6.4157,-6.1887,7.2038,9.917,0
-5.1467,-4.7918,-6.9185,-2.5335,0
-4.354,-3.546,0.0329,9.6267,0
5.5337,-9.5842,4.9031,-0.5488,1
7.3936,2.2345,-7.4858,-5.0356,0
8.8102,5.0487,3.3568,-2.143,0
-7.3788,9.7093,5.4287,8.5039,1
3.9097,-4.3231,-6.6484,-7.3849,1
4.8371,2.0421,-5.1511,-0.2821,1
1.3339,9.4432,-4.418,6.6792,0
-1.3704,9.7817,8.8696,-1.4106,1
-4.8664,9.1067,-4.9596,6.6469,1
-4.2344,-2.3144,-7.5826,-8.0392,0
-6.9452,4.5371,5.7559,-0.7746,1
9.2206,-3.5645,-2.9041,-3.4811,1
3.8667,1.2496,6.2428,6.3311,0
-7.604,6.3955,-5.313,6.359,1
-1.2369,-4.189,6.3442,2.1738,0
-1.1065,-3.6961,-5.5223,2.4993,0
7.41,3.9869,-0.2178,7.0754,0
-1.7752,9.6389,2.6195,0.6937,0
-5.243,-9.8762,7.5335,-6.9381,0
9.8054,-0.405,-8.5453,5.0552,0
-4.7744,5.7423,-4.3274,3.9373,0
-1.153,-9.1688,-2.6985,7.1269,0
-2.7306,6.9459,1.9082,-6.3567,1
3.1681,6.2151,-8.108,-7.1379,0
9.672,2.5713,8.3466,9.5004,1
1.4579,0.2762,5.8573,-1.1213,0
-5.1082,7.094,1.3875,-5.714,0
-5.7932,-2.9416,5.4288,9.3944,1
0.0759,8.6814,4.2495,0.4423,1
8.0205,-6.7319,8.3505,-3.1915,0
-1.0668,9.6223,-0.8279,5.3208,0
1.3507,6.4284,-1.1189,9.4162,1
-9.6049,-3.3728,-9.4713,2.7629,0
6.0189,0.9754,-0.5827,8.2412,0
9.1866,4.2865,6.7541,0.7863,0
0.8853,6.0048,-0.8449,8.0467,0
7.5757,-0.2495,5.4419,0.4769,1
0.5087,-4.8604,-8.6036,4.6613,1
-8.1522,0.1537,-3.0357,-3.2158,0
-4.1748,0.1645,2.0865,-6.4888,1
3.4962,-9.554,0.7337,7.3527,1
7.4808,-9.6204,3.4364,0.0986,1
3.7575,1.0777,-7.4473,-6.0215,1
1.1458,7.5773,-8.2305,-8.1354,0
-4.6586,-0.91,1.2824,-2.1995,0
-4.5783,-8.6219,5.1601,3.0864,0
-8.9941,3.2554,5.5375,9.1621,0
4.1287,-6.102,6.6894,9.0157,0
-3.3026,8.8491,6.5434,-3.0279,0
-0.6759,3.9828,-7.1669,-3.7863,0
0.5409,0.3567,-5.7736,-9.3067,1
4.0174,1.7081,7.5744,6.1039,1
3.6066,-1.0904,-6.0598,-7.8762,0
8.6267,-5.6155,6.6891,-1.6638,1
6.1494,-6.2923,-0.9628,-8.8919,1
-7.1204,7.6536,7.7018,-7.1963,0
6.7378,-2.8814,1.5046,-4.3282,0
2.3997,-5.9025,1.5299,-1.7542,0
3.2357,-1.7849,0.8746,-2.5315,0
-1.9249,-6.9698,-6.4942,1.4944,0
-1.2842,-0.0039,-9.8795,2.8207,0
3.0012,-4.7014,-4.5909,3.7102,0
3.1001,3.2305,-3.7611,-4.124,1
6.3484,-3.7339,-8.6867,4.4622,0
1.0614,-4.5421,7.5921,8.0542,0
9.9887,8.6446,0.6798,8.4566,0
1.6007,-2.6773,8.9008,-5.6939,0
2.6833,3.9443,6.6893,8.2843,0
-7.5315,9.8519,-0.0022,0.7087,1
-9.2206,-9.9674,-1.4232,3.5123,0
-5.2569,-0.5112,7.2286,2.9076,1
4.3953,-5.6344,0.2322,-1.6696,1
-5.2016,0.393,-8.81,9.2273,0
3.9266,-5.962,3.9199,-8.1792,0
9.6474,-1.0198,-7.9363,-9.2098,0
-9.0966,-2.9978,-3.1141,-6.8331,1
-8.8709,-9.1785,0.7894,-9.1271,0
-9.0575,0.7465,-1.4886,-0.1775,0
-9.0063,-6.2468,1.061,-9.9297,1
6.1061,-1.4192,6.5537,-0.019,1
4.132,-9.8368,7.8369,-4.0985,1
7.8178,-2.4328,-8.9301,-3.2143,0
4.6027,4.4291,7.5631,7.6432,1
-0.4129,8.3306,-5.5592,-6.3059,0
-8.6126,-2.5965,-5.9211,2.7423,0
-6.2803,0.4257,9.2607,-4.2405,0
-5.6171,-3.1505,-3.7804,0.3543,0
-9.8486,7.52,5.0227,6.3321,1
1.9506,7.2107,8.7193,-2.372,1
2.4958,-5.4556,8.3261,-2.5187,1
1.7877,-7.5782,-5.3955,0.254,1
9.4574,-0.2468,-2.4436,-3.6047,0
8.4678,-4.2375,3.5866,2.2294,0
2.5996,1.7812,-4.0791,5.5184,1
-9.6251,1.8909,-7.1962,4.0321,1
-0.1076,7.6074,8.0761,5.255,1
8.7916,5.8306,5.3552,-0.0679,1
1.2274,-7.4106,7.8306,9.1956,0
-0.1063,4.8682,7.5549,-4.625,0
9.4277,-8.1127,-5.8901,7.8528,0
7.3146,-5.233,-4.4022,-2.061,1
3.5148,-8.016,-1.4191,-5.446,1
-8.5392,-3.8377,2.5595,-2.5472,0
1.1917,-5.0788,9.7923,5.3568,1
-5.5367,-4.6425,0.7084,0.1379,0
-0.7564,-6.4096,-8.0091,5.3597,1
3.152,-5.2392,2.3074,-0.847,0
3.6995,0.7839,-4.5957,2.421,1
3.2065,-2.6106,-3.0115,3.6848,1
9.2613,-2.1034,-5.9662,-6.6348,1
-2.1938,-1.2467,-0.3192,2.3617,1
3.935,4.7824,6.531,-1.2784,1
1.7788,-0.1795,0.2502,8.5654,1
-5.2257,-3.0975,-6.7047,-4.141,0
7.1916,8.5228,5.3746,6.9452,1
-5.2981,-2.4357,-8.6389,-7.8196,0
2.0851,-5.5775,0.1768,-2.8616,1
3.2507,-4.2452,-9.676,7.2331,1
9.9111,1.0661,-2.877,8.3365,1
-7.7481,9.071,9.81,-7.2496,1
5.2831,1.9192,-4.6386,-8.3502,1
5.7744,-6.7313,-1.0269,3.6654,1
-2.2052,4.0975,0.0606,-0.8173,0
-0.4758,2.6718,-1.8174,-9.5495,0
0.8581,4.8476,2.5215,-9.251,1
8.8392,8.1819,7.1543,0.0983,0
-2.7493,4.379,2.0252,-8.2589,0
-5.7092,-2.2954,-4.8473,-2.0156,0
4.4624,8.4978,-1.0599,-5.904,1
8.695,-5.359,1.3071,-4.0161,0
7.2668,8.703,6.8078,2.8321,1
1.2495,3.755,-3.0565,-1.8555,0
9.7856,6.281,5.9507,-7.3231,0
-3.8525,-7.5176,1.6757,9.6779,1
-9.6993,-8.0061,0.5071,-8.516,1
-0.9902,-0.963,-8.7526,1.8688,0
-6.0624,2.3227,-7.4904,7.8965,1
-8.5506,7.2859,-6.5811,2.4772,0
1.7154,2.5256,-7.9917,-1.8466,1
0.5678,3.6124,2.8983,5.9192,1
1.0426,-0.8969,9.0073,-6.181,0
-5.3762,1.3779,-0.1287,-4.4462,0
-6.2075,-4.7122,7.2193,8.9375,1
4.914,-1.4994,3.5553,1.8293,1
-4.3269,-5.4128,-1.1318,-9.9632,1
-8.09,8.1112,-0.3001,7.0128,0
-7.0141,0.7625,6.5183,-1.7333,1
0.3359,6.523,-0.5372,5.8343,0
3.6599,-8.4052,8.1528,-8.5619,1
-8.4577,-7.7451,-9.5546,-8.8293,1
-6.0066,1.3364,9.357,-3.2524,0
7.6417,-1.4491,3.5884,-3.2661,0
5.34,1.1412,-5.1992,-3.5866,0
1.7359,4.5603,6.4723,-5.7101,0
2.9563,1.6428,-7.2935,2.3173,1
-3.933,-1.3537,-3.848,-6.4319,0
-7.4163,7.965,-9.5587,-4.6138,0
7.1497,8.4456,-8.6242,-3.1559,0
7.9855,-5.2019,-2.1216,6.356,1
5.8859,0.1227,-4.1857,-4.0899,1
3.9214,-6.012,5.6266,-5.1718,1
-4.4737,8.5091,-9.3444,7.1477,0
5.9965,3.8721,-8.9832,7.6969,1
-8.2875,8.4368,-3.9593,4.3288,0
-9.2476,7.2202,4.1395,-1.4968,1
-0.2088,4.1215,2.3676,9.9348,1
-0.137,5.9991,0.9001,-5.3278,0
-4.9862,-5.6558,-4.8877,0.4664,1
-5.1902,7.3706,3.0705,9.1039,0
5.0948,-4.5379,-4.7891,7.0754,0
8.3352,8.5121,-0.133,-3.4709,1
-5.004,-3.956,3.4797,4.3252,0
9.3913,8.1742,-7.8557,-5.2564,0
-0.468,0.4795,-9.8537,-5.8033,1
-4.504,3.2594,0.7323,-2.8958,0
-4.069,-3.6388,3.1118,-0.6405,1
5.2906,0.1574,2.2359,5.7018,0
-3.9211,6.5694,-3.2749,6.7543,0
0.682,-9.7561,5.4346,-5.5001,0
-6.9798,-1.1966,-7.9365,4.4965,1
-3.2687,6.7488,-7.7066,-7.9389,1
-2.7853,1.0727,-1.0078,6.3583,1
-5.0973,3.7802,-1.1242,-4.2394,1
-4.2437,-7.9803,-0.5663,-2.1806,1
9.1009,-0.7331,-3.9734,-2.6122,0
1.0939,8.5525,-1.0879,9.9815,1
8.0704,-0.1609,-7.7603,-6.0884,1
-9.0203,-5.984,1.8935,9.3595,0
7.9873,-2.6252,9.5317,-4.7466,1
-1.4493,9.0426,-8.1736,6.7799,0
-6.6208,1.9254,-4.8127,9.2113,0
2.9252,8.0638,4.1794,-3.6344,0
0.7993,-9.5516,-7.4145,2.9199,1
-4.0811,-2.1612,9.8426,2.8034,1
5.2807,-0.7122,3.6872,-3.5095,0
-6.1097,6.0431,-6.1694,7.8427,0
4.1484,-9.6284,8.857,7.2264,0
-7.2449,-5.2679,-9.7734,5.2538,1
6.5337,-3.1906,-9.1374,-7.2733,1
-3.1164,-8.0403,-5.0797,9.4933,0
-1.1031,5.2665,7.3954,-1.329,1
-8.3006,-7.2176,-1.9515,2.2323,0
8.8832,-7.1958,7.0427,-5.5819,0
-1.8017,-4.6355,-7.7016,6.2065,1
7.5211,8.1845,-2.0675,9.2994,1
-6.8516,-4.0837,8.0876,-9.2308,1
-2.997,5.48,6.5597,6.8343,0
0.5903,-5.1163,-5.6459,2.9216,0
-7.9134,-1.8753,1.5322,-6.4725,0
-1.156,6.2534,-0.9646,8.4949,0
-4.4603,-9.2993,-8.8479,3.0878,0
-9.4665,-8.9041,0.5221,4.2191,1
6.4257,-3.6409,-3.0034,-7.3196,1
4.2259,2.5121,9.7041,8.6319,0
5.1601,-2.3669,-4.5047,9.7794,1
-2.6572,-6.7246,2.8864,-8.4511,0
8.0875,5.4186,4.4729,6.9402,1
5.7578,-3.5239,-1.4968,-1.2864,1
-3.6733,-0.003,-4.4937,-3.9336,1
-1.6197,-5.9666,4.374,7.3946,1
0.9463,-0.0248,-6.0883,0.4679,0
-7.2628,1.3629,4.0561,-1.3112,1
-1.7572,6.601,8.884,-6.4588,1
-7.3543,-3.4766,4.3296,-3.24,0
5.9242,-9.2639,5.9393,6.6757,1
0.7884,-5.6592,-0.1478,-3.9159,0
2.0935,4.663,0.851,-5.0962,0
-5.0638,-4.4071,-2.7859,-5.6137,1
2.1499,-0.4275,0.7839,-3.9868,1
8.1743,0.1004,-1.2885,-5.6103,0
9.0084,0.2917,-2.6913,4.3809,0
2.8639,-9.0024,8.0871,1.3465,1
3.1778,-3.7599,6.521,-5.9927,1
-0.5137,-0.7136,1.5224,-6.0357,1
8.9638,3.078,-8.6571,6.7998,0
6.5552,5.5813,-6.8045,5.9641,1
-2.2678,-8.2081,-9.3735,-8.4018,0
-7.0346,2.4627,-8.6685,2.4921,0
-3.1861,-1.3312,2.4829,-0.8589,0
8.8533,-5.5549,-2.2126,-2.6293,1
-0.0925,2.478,-5.1463,-7.3268,0
8.0216,9.5727,4.7752,9.1217,1
-6.3819,-7.7581,-8.9541,-5.497,0
9.2964,-0.2566,-0.1017,-9.7408,0
1.4547,-0.4005,-8.399,7.366,1
-2.9921,9.24,-8.1572,-9.7641,1
2.6239,9.8914,0.8507,8.5063,0
5.8088,7.517,1.3951,9.7161,0
-6.5064,7.2839,4.9478,0.894,0
1.5005,3.6699,-3.629,-4.0471,0
1.1883,3.9236,5.097,8.8974,1
-7.8035,2.3389,-1.1601,4.502,0
6.0415,5.3434,-5.92,3.8423,1
9.744,6.1465,7.2983,0.9759,1
0.0562,1.0837,5.8353,0.2684,0
5.6719,7.2739,-6.9641,7.0606,0
-0.523,6.0214,1.3439,5.7951,0
7.5501,1.9455,-7.9409,9.4239,0
-0.7013,-5.2258,0.3938,7.4891,0
-2.8157,3.9944,-3.9682,6.3955,1
-0.1685,-1.1993,1.7369,-2.0294,1
0.568,-5.7958,7.3737,-4.5293,1
-0.7376,1.575,3.3872,-0.3526,0
2.256,9.3892,0.9011,-4.4651,1
-2.1211,-4.7345,-8.7235,-7.8685,1
7.5735,9.487,6.732,-9.358,1
0.2964,-1.6929,4.5018,-7.4254,0
4.7459,-7.1912,-8.9797,-9.6207,0
-7.0355,-7.1152,-0.6257,-9.8682,1
0.6138,-8.5336,9.1051,0.6456,0
-2.2258,-9.7921,-6.7047,2.0037,1
4.0797,-3.4753,9.3054,-7.0617,0
8.4513,7.6473,0.654,8.7813,1
8.9095,0.2971,-7.7738,2.4127,1
-6.7063,7.8335,7.3314,1.9063,0
-3.7865,-0.9002,1.2566,2.4454,0
0.8399,-3.9078,-6.72,2.2334,0
-9.0968,3.9985,-3.3738,-0.8042,0
-0.8782,9.9847,-4.4138,-4.1142,1
-9.0022,7.3676,3.5712,8.9234,1
-6.4325,-9.8876,6.9139,-6.1848,0
-2.8229,-3.582,-5.0862,-6.6275,0
2.2109,-4.3821,-8.85,-1.8981,0
-1.517,-5.7494,1.7587,-0.3261,0
-4.4287,-1.4316,-1.9363,1.7365,0
-9.936,-2.1585,-2.8276,-4.2508,0
9.3708,-5.9406,7.6303,-5.4116,0
6.069,6.0072,-0.6327,-3.3289,1
-9.311,-0.3654,6.8384,-0.165,1
0.9776,-4.6287,6.0245,2.0749,1
-3.1955,-4.679,-0.4155,9.9124,1
-6.1142,-2.1868,9.5893,-7.2319,1
-4.2595,7.4595,1.0925,-2.0947,0
-1.4416,-7.5086,-6.8151,1.0074,1
-1.6934,2.3162,1.2669,0.2585,0
-1.9033,5.6034,-5.3285,7.086,0
1.1215,-8.3257,0.8415,0.0581,0
1.6381,-5.8846,-4.8624,1.3376,1
5.5674,-2.8943,1.4086,-7.4465,1
-7.5801,-2.3555,-3.2048,-6.5826,1
2.6563,1.2387,-4.7803,4.362,1
-7.0599,9.4572,2.8505,-0.5313,1
1.7522,6.2194,-8.3677,5.3395,1
-4.8106,9.4704,6.6949,8.5913,0
-0.9346,-0.9701,0.0571,9.955,1
8.9225,9.2251,7.7262,-3.1094,0
-9.6265,6.9394,-4.5225,-9.4225,1
-2.7645,7.5834,9.7714,2.1068,1
-9.1576,-5.548,9.4477,1.2787,1
-6.4966,8.7698,1.4139,-1.1317,1
4.5823,9.3813,-9.2636,-2.2267,0
-8.1074,9.5581,-3.152,5.2074,0
-9.3454,0.4612,1.8592,8.1611,0
3.0474,2.9473,-8.3185,-9.9624,1
4.0212,9.7594,8.3918,-1.0818,0
0.4906,-0.4782,1.6688,-3.6605,0
2.2324,-3.4226,-3.4326,6.4692,0
-3.3033,-4.3439,-3.2939,2.0296,0
5.4706,9.8419,0.5289,5.694,1
0.4757,0.5589,-2.0775,-2.914,0
-3.614,-0.8627,2.9089,1.0058,1
-7.0296,-5.6573,-2.7972,-2.0232,1
-0.6184,1.5868,9.1053,4.835,0
7.8127,-3.9967,1.1067,2.3886,1
-3.4577,6.591,-3.7976,-8.7108,1
-4.1442,-5.7896,-0.8987,6.4606,0
-7.6989,8.0623,3.1459,9.2156,1
0.2214,9.3783,-0.5782,-8.7988,1
-8.7517,9.2528,2.6167,-1.6626,1
6.128,6.5251,0.7972,-5.7261,1
8.2505,7.828,-0.1561,-1.3409,0
-7.757,4.5876,9.7938,-7.7456,0
8.4988,5.5608,1.9323,-6.1428,0
-2.6365,8.3042,-4.9884,7.4648,1
7.2191,6.141,9.6439,-7.8248,0
6.2753,3.5873,8.8439,9.4366,0
-7.8149,0.8266,-9.5228,-7.341,0
-1.0196,3.8913,3.3367,-4.1169,0
5.8147,3.1966,7.3237,6.6705,0
4.6397,-6.3092,0.3247,7.8646,1
2.3775,0.8666,6.2964,-0.5953,1
-9.736,-3.1347,4.2423,-7.7557,1
-2.887,2.8885,-3.4296,0.8188,1
-6.8502,-5.1394,0.3762,4.2791,1
6.0732,6.8865,-4.33,5.8027,0
3.7781,7.0875,7.8699,0.3957,0
-0.3738,-6.9496,-0.9996,0.6684,1
2.9002,-9.1386,-8.4277,-5.1693,0
3.246,7.1409,-1.4135,2.4783,1
2.6148,0.6775,-5.9279,-6.1193,1
3.9663,-7.1218,-2.0057,0.6072,0
0.2582,5.9968,6.7931,-9.3808,1
-9.6063,5.702,-7.9986,3.7508,1
-8.4895,-1.3113,9.7059,6.3904,1
9.248,-7.4622,-5.8955,-1.4131,1
-3.397,-1.0595,1.9431,8.6497,0
-6.0066,7.8496,-9.8692,-0.4595,0
2.5183,-0.5639,6.2549,-6.4794,0
-8.3901,-5.0415,-7.195,0.7419,1
9.4546,-2.7058,9.5232,-9.7143,0
-1.2717,3.6507,-4.1119,-3.5657,0
7.6986,6.3107,0.8413,2.551,1
-7.0731,-1.3291,5.3133,-5.3436,1
-0.5199,-3.3991,6.6085,1.9544,0
-2.5249,-3.727,-4.1493,3.5177,1
1.4261,2.6897,-7.103,-2.7591,0
-0.9049,6.2115,7.222,-0.383,1
-3.3259,-7.4322,2.056,7.4033,0
8.6942,3.673,-6.2608,7.522,1
-1.0404,-6.0256,5.3766,-6.2388,0
5.737,-3.5495,3.5607,3.7364,1
6.8147,-4.3046,6.3606,-7.8404,1
4.1739,1.2492,6.2809,-0.6396,1
-2.7452,-0.2208,-0.9832,4.8146,1
2.2221,-9.3053,-8.5151,0.0746,1
-9.7046,-5.7799,0.6391,-6.1844,0
-5.2334,-4.1219,-1.3942,-0.456,1
-8.4459,0.3514,-8.4264,-9.5001,0
-8.9433,-0.6615,2.0075,-1.2142,0
1.7735,-0.9202,5.8232,8.9043,1
-8.5918,-9.3693,1.5086,-3.7577,0
-9.5236,3.3769,9.0355,-4.9622,0
2.8676,9.6511,5.8462,5.3867,1
-7.8334,-4.0034,8.3747,5.8071,0
-7.586,-4.503,-0.3849,-9.1134,1
0.6111,-9.9641,5.865,5.0734,0
-8.6675,-3.0817,-9.3487,-6.8844,0
-3.9365,-1.5933,-9.9585,4.3768,0
-5.9328,-4.168,1.5723,-0.4654,1
3.1529,6.8895,-9.821,-7.2679,1
1.0514,2.6325,0.5232,9.667,0
6.6954,4.1389,-4.7749,-8.4866,0
2.8012,-6.846,-2.7509,-8.9412,1
-7.6144,1.0598,-3.9829,5.1025,1
-3.4272,5.0912,-1.896,-2.9553,0
-7.8437,0.108,5.3232,-3.5086,1
1.0638,2.2779,4.8654,5.2605,0
-6.401,-7.0669,-3.5886,-2.1297,0
3.8172,3.9203,3.3803,-3.9882,0
3.94,2.7149,5.808,6.825,0
7.0526,3.9563,9.1947,0.2489,0
1.2825,4.8865,-6.6614,1.9675,0
9.4057,-4.6409,-1.5618,-1.8693,1
9.0338,0.1772,7.2189,2.5093,1
-4.7631,-7.5364,2.5746,-7.3421,1
0.7174,-1.3619,-9.0988,-9.0555,1
-0.9462,8.8703,7.3773,-5.3067,0
7.2886,-7.9902,6.7005,-5.5397,0
-9.7061,-9.5335,-7.948,-1.9164,0
5.8444,-8.1934,7.5983,-0.5249,0
2.4385,6.6208,-9.2622,9.3278,1
4.9184,8.3802,-4.9758,-0.8201,0
-9.8087,-2.3038,-7.6239,7.0859,1
0.767,-6.3889,0.0899,7.8714,0
5.0283,5.6447,-5.6637,-0.912,0
6.5853,5.578,-5.6196,4.7673,0
8.5709,-2.2052,7.5104,4.5492,1
-1.7174,5.4036,9.3856,-1.3481,1
-6.2812,8.6619,4.2667,-0.1314,0
-5.4389,6.7933,-5.6551,-8.4356,1
4.688,-1.5535,5.1805,7.2689,0
-8.3156,2.9028,6.1146,6.4987,0
2.3453,-9.0713,5.8376,-7.1818,1
4.5041,2.8007,-5.5866,-3.8834,1
-1.8237,3.6086,2.378,-8.953,0
-3.1289,6.9579,4.579,7.5789,0
5.2828,-5.5332,-6.8297,5.576,0
-6.659,-5.5148,-9.395,-4.7975,1
-6.7688,-8.6059,7.8184,-0.2858,0
-7.5091,-8.2092,1.5998,2.3988,1
5.01,-3.2242,0.7788,9.4476,0
8.4286,-2.7763,-2.1687,0.272,0
5.8394,8.8059,3.9378,5.9139,0
0.4342,5.7567,1.1427,-4.6078,1
-0.355,-4.5916,2.7978,6.4493,1
-7.7638,-0.4699,-5.8182,8.936,1
-2.4681,4.5041,-4.2621,1.8665,1
-1.6394,-1.6339,-6.8607,-9.9091,0
9.464,0.1982,0.4654,-8.239,0
5.4769,1.5095,6.1144,-4.9765,1
7.6008,6.3331,8.1881,-8.1359,1
1.1234,-9.5119,-6.2869,8.7408,0
-5.6594,-7.948,9.6889,0.9142,0
6.2989,-9.4171,-1.0748,-7.4943,0
-3.0655,-6.496,-3.8555,8.4297,0
-2.55,9.3881,-3.1417,2.6468,1
4.2711,-8.6114,-3.3297,8.9007,0
2.4928,-1.7377,-2.6329,9.915,0
3.6656,-7.4776,9.4317,-6.9441,0
-4.9811,3.881,6.9095,-0.9561,1
9.3296,-4.4663,-1.4802,8.8906,0
-2.9639,6.9505,5.1372,3.2454,1
8.872,5.3926,6.3869,-7.7061,0
0.2667,-1.0396,-1.9879,-7.9245,1
-5.6164,-3.4336,0.9189,-0.1775,1
-5.0527,-2.5478,0.7141,8.7332,0
-3.2818,-3.4101,-0.1979,-7.6878,0
-0.8824,7.7163,-1.3183,5.6196,0
-0.3718,-3.8175,-4.7775,-9.6409,0
8.1818,5.0119,4.0808,-4.5112,0
5.3164,3.4293,-0.5249,7.1127,0
-7.8019,9.2774,9.7314,4.0977,0
8.6732,-5.792,6.3573,6.031,1
9.7141,5.1333,3.7016,0.7475,0
-7.057,-8.2776,-2.6067,-7.3466,1
-9.1642,4.9151,4.629,-9.8059,0
-4.6303,5.4433,4.6536,3.1973,0
0.7254,3.6078,-3.9467,-7.2404,1
-5.9418,-8.8204,-8.5989,-1.7671,0
7.4065,-5.3453,6.8418,-0.161,1
8.6174,-0.7968,-7.688,-0.3986,1
9.6447,8.0222,-6.6423,-8.2091,1
-2.5156,-7.8143,-3.8,0.0437,1
1.4039,-2.633,-5.2187,0.1249,0
9.4439,-0.2925,1.9163,-1.4403,1
-3.4925,-6.5421,-9.9276,-1.7401,0
-1.0278,-1.1404,-8.5346,1.3187,0
2.1703,-3.7248,2.7013,-0.3523,0
3.4766,-1.1474,-0.2051,8.7912,1
1.1053,-6.9541,3.9588,-9.8067,0
9.2528,5.8917,-8.3903,9.8221,1
1.7894,4.9628,-5.5505,-3.0226,1
2.5987,6.9331,1.8173,-1.1335,0
-5.2953,-1.4047,-6.4103,-5.7933,1
2.7143,7.411,-0.6384,-9.1321,1
2.6529,-0.1095,-6.619,2.8351,1
7.0828,-0.2314,-7.5223,-8.6737,0
4.6372,-0.7507,-1.4893,-5.1715,0
1.0267,4.0745,-1.6293,9.7878,1
9.9658,8.6616,0.0128,6.1673,0
3.8986,-2.7431,6.9765,1.7656,1
-1.2233,-4.4171,-5.3481,-4.4722,1
-3.5281,-6.2626,0.1928,-2.669,0
-2.4639,-5.4287,9.8051,5.8544,0
6.5272,4.5907,6.0925,8.6662,1
6.1993,0.2141,-3.2626,9.735,0
2.2234,0.3038,-2.1615,-4.8178,1
-3.2424,2.0862,7.4716,1.0537,0
-6.062,1.4149,-1.0943,5.4926,1
-0.1611,-4.2389,-9.8028,6.4324,1
1.8254,-6.9291,7.0628,0.9604,0
-0.5101,8.3131,-4.1753,7.2691,1
4.6371,4.9228,-1.7718,-8.3013,0
-7.5132,0.2783,-2.7402,3.2191,0
-9.1782,-3.295,9.1094,-1.5677,1
-4.2433,-2.2624,3.892,2.6562,0
1.2429,5.4582,-1.841,2.8734,1
2.1355,6.6134,-8.3926,-0.9914,1
8.4255,-6.1029,-0.1446,-8.6288,1
2.4273,3.5527,0.6081,7.0512,0
-2.1401,7.5323,2.8022,-1.8706,0
-8.4895,-7.3099,-4.5158,-2.215,0
-0.4988,7.3173,5.7232,3.4466,1
-0.1226,9.5605,2.3722,4.0544,1
-5.7198,4.566,-7.1348,9.7632,0
7.5427,-3.3618,6.2891,-9.4487,0
2.4398,-1.1463,-6.6796,6.5137,0
0.8582,-3.7077,-1.8351,-8.6433,0
-3.9212,-8.5523,-9.3797,9.2826,0
-8.5652,7.0523,-9.1507,0.5558,1
0.71,-0.0293,7.7331,-8.403,0
-7.4799,-2.8737,5.8719,-6.2847,1
-9.6623,4.698,-1.9579,-1.1562,1
-2.3187,-7.1509,-5.5732,5.9849,1
8.3423,-7.1248,4.2865,-3.4901,1
-1.0223,0.7019,4.9527,-4.0886,1
8.479,-4.9949,8.0754,-6.7428,0
-7.2795,8.3256,-5.3148,-6.9835,0
7.835,-3.6655,-4.2703,0.7211,0
-3.8428,-8.7072,1.7141,-7.2877,1
-7.7357,-5.0365,4.7416,-7.0109,1
8.1848,-3.9172,-8.1129,5.259,0
5.2811,6.1923,-3.9355,1.8669,0
4.3206,8.5461,0.7972,6.4593,1
7.8159,1.6393,4.8363,1.1463,0
-8.8026,-2.9524,3.83,-2.4617,1
-4.779,2.6151,-4.4757,-3.7698,0
7.8433,0.4824,1.0601,9.6442,1
-1.0294,-5.4,6.1734,-6.3047,0
5.4236,-6.1695,2.0294,-9.6066,1
5.2672,0.4872,5.3535,2.3697,1
-5.0427,7.6191,-4.0141,9.3615,1
-8.2909,-9.6443,-5.7159,8.365,0
-1.9708,3.9031,-0.6626,-0.1402,0
-0.0183,9.5588,4.8494,-1.3578,1
-3.7119,8.6164,7.6584,-6.6214,1
-5.8145,-0.9564,9.934,9.8429,0
-8.1972,-5.7864,-7.5476,-1.1072,1
2.5116,-5.5974,-9.0734,-9.176,1
-9.9389,-9.0032,3.1286,-9.6011,0
8.2567,4.7542,3.2443,9.7718,1
-3.8811,0.2496,-8.9264,9.7565,0
-2.1108,2.9779,2.5067,4.1893,0
7.2319,-8.0426,9.8064,5.2063,1
-3.0584,-9.6519,-4.8956,6.1963,0
8.8139,-4.8392,6.3484,-2.9744,0
0.5998,5.6483,-2.4261,-2.261,1
